0.046000	0.997869	-0.092329	-2.008482
0.046100	0.997859	-0.092530	-2.008519
0.046200	0.997850	-0.092731	-2.008556
0.046300	0.997841	-0.092932	-2.008593
0.046400	0.997832	-0.093133	-2.008630
0.046500	0.997822	-0.093334	-2.008668
0.046600	0.997813	-0.093535	-2.008705
0.046700	0.997803	-0.093735	-2.008743
0.046800	0.997794	-0.093936	-2.008780
0.046900	0.997785	-0.094137	-2.008818
0.047000	0.997775	-0.094338	-2.008856
0.047100	0.997766	-0.094539	-2.008894
0.047200	0.997756	-0.094740	-2.008932
0.047300	0.997747	-0.094941	-2.008970
0.047400	0.997737	-0.095142	-2.009008
0.047500	0.997728	-0.095343	-2.009046
0.047600	0.997718	-0.095543	-2.009084
0.047700	0.997709	-0.095744	-2.009123
0.047800	0.997699	-0.095945	-2.009161
0.047900	0.997689	-0.096146	-2.009200
0.048000	0.997680	-0.096347	-2.009238
0.048100	0.997670	-0.096548	-2.009277
0.048200	0.997660	-0.096749	-2.009316
0.048300	0.997651	-0.096950	-2.009355
0.048400	0.997641	-0.097151	-2.009393
0.048500	0.997631	-0.097352	-2.009432
0.048600	0.997622	-0.097553	-2.009472
0.048700	0.997612	-0.097754	-2.009511
0.048800	0.997602	-0.097955	-2.009550
0.048900	0.997592	-0.098156	-2.009589
0.049000	0.997582	-0.098356	-2.009629
0.049100	0.997573	-0.098557	-2.009668
0.049200	0.997563	-0.098758	-2.009708
0.049300	0.997553	-0.098959	-2.009748
0.049400	0.997543	-0.099160	-2.009787
0.049500	0.997533	-0.099361	-2.009827
0.049600	0.997523	-0.099562	-2.009867
0.049700	0.997513	-0.099763	-2.009907
0.049800	0.997503	-0.099964	-2.009947
0.049900	0.997493	-0.100165	-2.009987
0.050000	0.997483	-0.100366	-2.010027
0.050100	0.997473	-0.100567	-2.010068
0.050200	0.997463	-0.100768	-2.010108
0.050300	0.997453	-0.100969	-2.010149
0.050400	0.997443	-0.101170	-2.010189
0.050500	0.997432	-0.101371	-2.010230
0.050600	0.997422	-0.101572	-2.010271
0.050700	0.997412	-0.101773	-2.010311
0.050800	0.997402	-0.101974	-2.010352
0.050900	0.997392	-0.102175	-2.010393
0.051000	0.997381	-0.102376	-2.010434
0.051100	0.997371	-0.102578	-2.010476
0.051200	0.997361	-0.102779	-2.010517
0.051300	0.997351	-0.102980	-2.010558
0.051400	0.997340	-0.103181	-2.010599
0.051500	0.997330	-0.103382	-2.010641
0.051600	0.997320	-0.103583	-2.010682
0.051700	0.997309	-0.103784	-2.010724
0.051800	0.997299	-0.103985	-2.010766
0.051900	0.997288	-0.104186	-2.010808
0.052000	0.997278	-0.104387	-2.010849
0.052100	0.997267	-0.104588	-2.010891
0.052200	0.997257	-0.104789	-2.010933
0.052300	0.997247	-0.104990	-2.010976
0.052400	0.997236	-0.105191	-2.011018
0.052500	0.997225	-0.105393	-2.011060
0.052600	0.997215	-0.105594	-2.011102
0.052700	0.997204	-0.105795	-2.011145
0.052800	0.997194	-0.105996	-2.011187
0.052900	0.997183	-0.106197	-2.011230
0.053000	0.997172	-0.106398	-2.011273
0.053100	0.997162	-0.106599	-2.011316
0.053200	0.997151	-0.106800	-2.011358
0.053300	0.997140	-0.107002	-2.011401
0.053400	0.997130	-0.107203	-2.011444
0.053500	0.997119	-0.107404	-2.011487
0.053600	0.997108	-0.107605	-2.011531
0.053700	0.997097	-0.107806	-2.011574
0.053800	0.997087	-0.108007	-2.011617
0.053900	0.997076	-0.108208	-2.011661
0.054000	0.997065	-0.108410	-2.011704
0.054100	0.997054	-0.108611	-2.011748
0.054200	0.997043	-0.108812	-2.011792
0.054300	0.997032	-0.109013	-2.011835
0.054400	0.997021	-0.109214	-2.011879
0.054500	0.997010	-0.109416	-2.011923
